,country,year,pop,continent,lifeExp,gdpPercap
1298,Sao Tome and Principe,1962,65345.0,Africa,51.893,1071.551119
1299,Sao Tome and Principe,1967,70787.0,Africa,54.425,1384.840593
1300,Sao Tome and Principe,1972,76595.0,Africa,56.48,1532.985254
1301,Sao Tome and Principe,1977,86796.0,Africa,58.55,1737.561657
1302,Sao Tome and Principe,1982,98593.0,Africa,60.351000000000006,1890.2181170000001
1303,Sao Tome and Principe,1987,110812.0,Africa,61.728,1516.525457
1304,Sao Tome and Principe,1992,125911.0,Africa,62.742,1428.777814
1305,Sao Tome and Principe,1997,145608.0,Africa,63.306000000000004,1339.076036
1306,Sao Tome and Principe,2002,170372.0,Africa,64.337,1353.09239
1307,Sao Tome and Principe,2007,199579.0,Africa,65.528,1598.435089
1308,Saudi Arabia,1952,4005677.0,Asia,39.875,6459.5548229999995
1309,Saudi Arabia,1957,4419650.0,Asia,42.868,8157.591248000001
1310,Saudi Arabia,1962,4943029.0,Asia,45.913999999999994,11626.41975
1311,Saudi Arabia,1967,5618198.0,Asia,49.901,16903.04886
1312,Saudi Arabia,1972,6472756.0,Asia,53.886,24837.42865
1313,Saudi Arabia,1977,8128505.0,Asia,58.69,34167.7626
1314,Saudi Arabia,1982,11254672.0,Asia,63.012,33693.17525
1315,Saudi Arabia,1987,14619745.0,Asia,66.295,21198.26136
1316,Saudi Arabia,1992,16945857.0,Asia,68.768,24841.617769999997
1317,Saudi Arabia,1997,21229759.0,Asia,70.533,20586.69019
1318,Saudi Arabia,2002,24501530.0,Asia,71.626,19014.54118
1319,Saudi Arabia,2007,27601038.0,Asia,72.777,21654.83194
1320,Senegal,1952,2755589.0,Africa,37.278,1450.356983
1321,Senegal,1957,3054547.0,Africa,39.329,1567.653006
1322,Senegal,1962,3430243.0,Africa,41.45399999999999,1654.988723
1323,Senegal,1967,3965841.0,Africa,43.563,1612.404632
1324,Senegal,1972,4588696.0,Africa,45.815,1597.712056
1325,Senegal,1977,5260855.0,Africa,48.879,1561.769116
1326,Senegal,1982,6147783.0,Africa,52.379,1518.479984
1327,Senegal,1987,7171347.0,Africa,55.769,1441.72072
1328,Senegal,1992,8307920.0,Africa,58.196000000000005,1367.899369
1329,Senegal,1997,9535314.0,Africa,60.187,1392.368347
1330,Senegal,2002,10870037.0,Africa,61.6,1519.635262
1331,Senegal,2007,12267493.0,Africa,63.062,1712.4721359999999
1332,Serbia,1952,6860147.0,Europe,57.996,3581.4594479999996
1333,Serbia,1957,7271135.0,Europe,61.685,4981.090891
1334,Serbia,1962,7616060.0,Europe,64.531,6289.629157
1335,Serbia,1967,7971222.0,Europe,66.914,7991.707066
1336,Serbia,1972,8313288.0,Europe,68.7,10522.067490000001
1337,Serbia,1977,8686367.0,Europe,70.3,12980.66956
1338,Serbia,1982,9032824.0,Europe,70.16199999999999,15181.0927
1339,Serbia,1987,9230783.0,Europe,71.218,15870.878509999999
1340,Serbia,1992,9826397.0,Europe,71.65899999999999,9325.068238
1341,Serbia,1997,10336594.0,Europe,72.232,7914.320304000001
1342,Serbia,2002,10111559.0,Europe,73.21300000000001,7236.075251
1343,Serbia,2007,10150265.0,Europe,74.002,9786.534714
1344,Sierra Leone,1952,2143249.0,Africa,30.331,879.7877358
1345,Sierra Leone,1957,2295678.0,Africa,31.57,1004.484437
1346,Sierra Leone,1962,2467895.0,Africa,32.766999999999996,1116.6398769999998
1347,Sierra Leone,1967,2662190.0,Africa,34.113,1206.043465
1348,Sierra Leone,1972,2879013.0,Africa,35.4,1353.759762
1349,Sierra Leone,1977,3140897.0,Africa,36.788000000000004,1348.285159
1350,Sierra Leone,1982,3464522.0,Africa,38.445,1465.010784
1351,Sierra Leone,1987,3868905.0,Africa,40.006,1294.4477880000002
1352,Sierra Leone,1992,4260884.0,Africa,38.333,1068.696278
1353,Sierra Leone,1997,4578212.0,Africa,39.897,574.6481576
1354,Sierra Leone,2002,5359092.0,Africa,41.012,699.4897129999999
1355,Sierra Leone,2007,6144562.0,Africa,42.568000000000005,862.5407561000001
1356,Singapore,1952,1127000.0,Asia,60.396,2315.138227
1357,Singapore,1957,1445929.0,Asia,63.178999999999995,2843.104409
1358,Singapore,1962,1750200.0,Asia,65.798,3674.735572
1359,Singapore,1967,1977600.0,Asia,67.946,4977.41854
1360,Singapore,1972,2152400.0,Asia,69.521,8597.756202
1361,Singapore,1977,2325300.0,Asia,70.795,11210.08948
1362,Singapore,1982,2651869.0,Asia,71.76,15169.161119999999
1363,Singapore,1987,2794552.0,Asia,73.56,18861.53081
1364,Singapore,1992,3235865.0,Asia,75.788,24769.8912
1365,Singapore,1997,3802309.0,Asia,77.158,33519.4766
1366,Singapore,2002,4197776.0,Asia,78.77,36023.1054
1367,Singapore,2007,4553009.0,Asia,79.972,47143.179639999995
1368,Slovak Republic,1952,3558137.0,Europe,64.36,5074.659104
1369,Slovak Republic,1957,3844277.0,Europe,67.45,6093.2629799999995
1370,Slovak Republic,1962,4237384.0,Europe,70.33,7481.1075980000005
1371,Slovak Republic,1967,4442238.0,Europe,70.98,8412.902397
1372,Slovak Republic,1972,4593433.0,Europe,70.35,9674.167626
1373,Slovak Republic,1977,4827803.0,Europe,70.45,10922.664040000001
1374,Slovak Republic,1982,5048043.0,Europe,70.8,11348.54585
1375,Slovak Republic,1987,5199318.0,Europe,71.08,12037.26758
1376,Slovak Republic,1992,5302888.0,Europe,71.38,9498.467723
1377,Slovak Republic,1997,5383010.0,Europe,72.71,12126.23065
1378,Slovak Republic,2002,5410052.0,Europe,73.8,13638.778369999998
1379,Slovak Republic,2007,5447502.0,Europe,74.663,18678.31435
1380,Slovenia,1952,1489518.0,Europe,65.57,4215.041741
1381,Slovenia,1957,1533070.0,Europe,67.85,5862.276629
1382,Slovenia,1962,1582962.0,Europe,69.15,7402.303395
1383,Slovenia,1967,1646912.0,Europe,69.18,9405.489397
1384,Slovenia,1972,1694510.0,Europe,69.82,12383.4862
1385,Slovenia,1977,1746919.0,Europe,70.97,15277.030169999998
1386,Slovenia,1982,1861252.0,Europe,71.063,17866.72175
1387,Slovenia,1987,1945870.0,Europe,72.25,18678.53492
1388,Slovenia,1992,1999210.0,Europe,73.64,14214.71681
1389,Slovenia,1997,2011612.0,Europe,75.13,17161.10735
1390,Slovenia,2002,2011497.0,Europe,76.66,20660.01936
1391,Slovenia,2007,2009245.0,Europe,77.926,25768.25759
1392,Somalia,1952,2526994.0,Africa,32.978,1135.749842
1393,Somalia,1957,2780415.0,Africa,34.977,1258.1474130000001
1394,Somalia,1962,3080153.0,Africa,36.981,1369.488336
1395,Somalia,1967,3428839.0,Africa,38.977,1284.7331800000002
1396,Somalia,1972,3840161.0,Africa,40.973,1254.576127
1397,Somalia,1977,4353666.0,Africa,41.974,1450.9925130000001
1398,Somalia,1982,5828892.0,Africa,42.955,1176.807031
1399,Somalia,1987,6921858.0,Africa,44.501000000000005,1093.244963
1400,Somalia,1992,6099799.0,Africa,39.658,926.9602964
1401,Somalia,1997,6633514.0,Africa,43.795,930.5964284
1402,Somalia,2002,7753310.0,Africa,45.93600000000001,882.0818218000001
1403,Somalia,2007,9118773.0,Africa,48.159,926.1410683
1404,South Africa,1952,14264935.0,Africa,45.00899999999999,4725.295531000001
1405,South Africa,1957,16151549.0,Africa,47.985,5487.104219
1406,South Africa,1962,18356657.0,Africa,49.951,5768.729717
1407,South Africa,1967,20997321.0,Africa,51.927,7114.477970999999
1408,South Africa,1972,23935810.0,Africa,53.696000000000005,7765.962636
1409,South Africa,1977,27129932.0,Africa,55.527,8028.651439
1410,South Africa,1982,31140029.0,Africa,58.161,8568.266228
1411,South Africa,1987,35933379.0,Africa,60.833999999999996,7825.823398
1412,South Africa,1992,39964159.0,Africa,61.888000000000005,7225.0692579999995
1413,South Africa,1997,42835005.0,Africa,60.236000000000004,7479.188244
1414,South Africa,2002,44433622.0,Africa,53.365,7710.946444
1415,South Africa,2007,43997828.0,Africa,49.339,9269.657808
1416,Spain,1952,28549870.0,Europe,64.94,3834.0347420000003
1417,Spain,1957,29841614.0,Europe,66.66,4564.80241
1418,Spain,1962,31158061.0,Europe,69.69,5693.843879
1419,Spain,1967,32850275.0,Europe,71.44,7993.512294
1420,Spain,1972,34513161.0,Europe,73.06,10638.75131
1421,Spain,1977,36439000.0,Europe,74.39,13236.92117
1422,Spain,1982,37983310.0,Europe,76.3,13926.169969999999
1423,Spain,1987,38880702.0,Europe,76.9,15764.98313
1424,Spain,1992,39549438.0,Europe,77.57,18603.06452
1425,Spain,1997,39855442.0,Europe,78.77,20445.29896
1426,Spain,2002,40152517.0,Europe,79.78,24835.47166
1427,Spain,2007,40448191.0,Europe,80.941,28821.0637
1428,Sri Lanka,1952,7982342.0,Asia,57.593,1083.53203
1429,Sri Lanka,1957,9128546.0,Asia,61.456,1072.546602
1430,Sri Lanka,1962,10421936.0,Asia,62.192,1074.4719599999999
1431,Sri Lanka,1967,11737396.0,Asia,64.266,1135.514326
1432,Sri Lanka,1972,13016733.0,Asia,65.042,1213.39553
1433,Sri Lanka,1977,14116836.0,Asia,65.949,1348.775651
1434,Sri Lanka,1982,15410151.0,Asia,68.757,1648.0797890000001
1435,Sri Lanka,1987,16495304.0,Asia,69.01100000000001,1876.766827
1436,Sri Lanka,1992,17587060.0,Asia,70.37899999999999,2153.7392219999997
1437,Sri Lanka,1997,18698655.0,Asia,70.457,2664.477257
1438,Sri Lanka,2002,19576783.0,Asia,70.815,3015.3788329999998
1439,Sri Lanka,2007,20378239.0,Asia,72.396,3970.0954070000003
1440,Sudan,1952,8504667.0,Africa,38.635,1615.991129
1441,Sudan,1957,9753392.0,Africa,39.624,1770.3370739999998
1442,Sudan,1962,11183227.0,Africa,40.87,1959.593767
1443,Sudan,1967,12716129.0,Africa,42.858000000000004,1687.997641
1444,Sudan,1972,14597019.0,Africa,45.083,1659.652775
1445,Sudan,1977,17104986.0,Africa,47.8,2202.9884230000002
1446,Sudan,1982,20367053.0,Africa,50.338,1895.544073
1447,Sudan,1987,24725960.0,Africa,51.744,1507.819159
1448,Sudan,1992,28227588.0,Africa,53.556000000000004,1492.197043
1449,Sudan,1997,32160729.0,Africa,55.373000000000005,1632.2107640000002
1450,Sudan,2002,37090298.0,Africa,56.369,1993.398314
1451,Sudan,2007,42292929.0,Africa,58.556000000000004,2602.394995
1452,Swaziland,1952,290243.0,Africa,41.407,1148.376626
1453,Swaziland,1957,326741.0,Africa,43.424,1244.708364
1454,Swaziland,1962,370006.0,Africa,44.992,1856.182125
1455,Swaziland,1967,420690.0,Africa,46.633,2613.1016649999997
1456,Swaziland,1972,480105.0,Africa,49.552,3364.836625
1457,Swaziland,1977,551425.0,Africa,52.537,3781.410618
1458,Swaziland,1982,649901.0,Africa,55.56100000000001,3895.384018
1459,Swaziland,1987,779348.0,Africa,57.678000000000004,3984.8398119999997
1460,Swaziland,1992,962344.0,Africa,58.474,3553.0224
1461,Swaziland,1997,1054486.0,Africa,54.288999999999994,3876.7684600000002
1462,Swaziland,2002,1130269.0,Africa,43.869,4128.116943
1463,Swaziland,2007,1133066.0,Africa,39.613,4513.480643
1464,Sweden,1952,7124673.0,Europe,71.86,8527.844662000001
1465,Sweden,1957,7363802.0,Europe,72.49,9911.878226
1466,Sweden,1962,7561588.0,Europe,73.37,12329.441920000001
1467,Sweden,1967,7867931.0,Europe,74.16,15258.29697
1468,Sweden,1972,8122293.0,Europe,74.72,17832.02464
1469,Sweden,1977,8251648.0,Europe,75.44,18855.72521
1470,Sweden,1982,8325260.0,Europe,76.42,20667.38125
1471,Sweden,1987,8421403.0,Europe,77.19,23586.92927
1472,Sweden,1992,8718867.0,Europe,78.16,23880.01683
1473,Sweden,1997,8897619.0,Europe,79.39,25266.59499
1474,Sweden,2002,8954175.0,Europe,80.04,29341.630930000003
1475,Sweden,2007,9031088.0,Europe,80.884,33859.74835
1476,Switzerland,1952,4815000.0,Europe,69.62,14734.23275
1477,Switzerland,1957,5126000.0,Europe,70.56,17909.48973
1478,Switzerland,1962,5666000.0,Europe,71.32,20431.0927
1479,Switzerland,1967,6063000.0,Europe,72.77,22966.14432
1480,Switzerland,1972,6401400.0,Europe,73.78,27195.113039999997
1481,Switzerland,1977,6316424.0,Europe,75.39,26982.29052
1482,Switzerland,1982,6468126.0,Europe,76.21,28397.715119999997
1483,Switzerland,1987,6649942.0,Europe,77.41,30281.704589999998
1484,Switzerland,1992,6995447.0,Europe,78.03,31871.5303
1485,Switzerland,1997,7193761.0,Europe,79.37,32135.323010000004
1486,Switzerland,2002,7361757.0,Europe,80.62,34480.95771
1487,Switzerland,2007,7554661.0,Europe,81.70100000000001,37506.419069999996
1488,Syria,1952,3661549.0,Asia,45.883,1643.485354
1489,Syria,1957,4149908.0,Asia,48.284,2117.234893
1490,Syria,1962,4834621.0,Asia,50.305,2193.037133
1491,Syria,1967,5680812.0,Asia,53.655,1881.923632
1492,Syria,1972,6701172.0,Asia,57.29600000000001,2571.423014
1493,Syria,1977,7932503.0,Asia,61.195,3195.484582
1494,Syria,1982,9410494.0,Asia,64.59,3761.8377149999997
1495,Syria,1987,11242847.0,Asia,66.97399999999999,3116.774285
1496,Syria,1992,13219062.0,Asia,69.249,3340.542768
1497,Syria,1997,15081016.0,Asia,71.527,4014.238972
1498,Syria,2002,17155814.0,Asia,73.053,4090.9253310000004
1499,Syria,2007,19314747.0,Asia,74.143,4184.548089
1500,Taiwan,1952,8550362.0,Asia,58.5,1206.947913
1501,Taiwan,1957,10164215.0,Asia,62.4,1507.86129
1502,Taiwan,1962,11918938.0,Asia,65.2,1822.879028
1503,Taiwan,1967,13648692.0,Asia,67.5,2643.8586809999997
1504,Taiwan,1972,15226039.0,Asia,69.39,4062.523897
1505,Taiwan,1977,16785196.0,Asia,70.59,5596.519826
1506,Taiwan,1982,18501390.0,Asia,72.16,7426.354773999999
1507,Taiwan,1987,19757799.0,Asia,73.4,11054.56175
1508,Taiwan,1992,20686918.0,Asia,74.26,15215.6579
1509,Taiwan,1997,21628605.0,Asia,75.25,20206.82098
1510,Taiwan,2002,22454239.0,Asia,76.99,23235.42329
1511,Taiwan,2007,23174294.0,Asia,78.4,28718.27684
1512,Tanzania,1952,8322925.0,Africa,41.215,716.6500721
1513,Tanzania,1957,9452826.0,Africa,42.974,698.5356073
1514,Tanzania,1962,10863958.0,Africa,44.246,722.0038073
1515,Tanzania,1967,12607312.0,Africa,45.757,848.2186575
1516,Tanzania,1972,14706593.0,Africa,47.62,915.9850592
1517,Tanzania,1977,17129565.0,Africa,49.919,962.4922932
1518,Tanzania,1982,19844382.0,Africa,50.608000000000004,874.2426069
1519,Tanzania,1987,23040630.0,Africa,51.535,831.8220794
1520,Tanzania,1992,26605473.0,Africa,50.44,825.682454
1521,Tanzania,1997,30686889.0,Africa,48.466,789.1862231
1522,Tanzania,2002,34593779.0,Africa,49.651,899.0742111
1523,Tanzania,2007,38139640.0,Africa,52.516999999999996,1107.482182
1524,Thailand,1952,21289402.0,Asia,50.848,757.7974177
1525,Thailand,1957,25041917.0,Asia,53.63,793.5774147999999
1526,Thailand,1962,29263397.0,Asia,56.06100000000001,1002.1991720000001
1527,Thailand,1967,34024249.0,Asia,58.285,1295.46066
1528,Thailand,1972,39276153.0,Asia,60.405,1524.3589359999999
1529,Thailand,1977,44148285.0,Asia,62.494,1961.2246350000003
1530,Thailand,1982,48827160.0,Asia,64.597,2393.219781
1531,Thailand,1987,52910342.0,Asia,66.084,2982.653773
1532,Thailand,1992,56667095.0,Asia,67.298,4616.8965450000005
1533,Thailand,1997,60216677.0,Asia,67.521,5852.625497
1534,Thailand,2002,62806748.0,Asia,68.564,5913.187529
1535,Thailand,2007,65068149.0,Asia,70.616,7458.3963269999995
1536,Togo,1952,1219113.0,Africa,38.596,859.8086567
1537,Togo,1957,1357445.0,Africa,41.208,925.9083201999999
1538,Togo,1962,1528098.0,Africa,43.922,1067.5348099999999
1539,Togo,1967,1735550.0,Africa,46.769,1477.59676
1540,Togo,1972,2056351.0,Africa,49.75899999999999,1649.660188
1541,Togo,1977,2308582.0,Africa,52.887,1532.776998
1542,Togo,1982,2644765.0,Africa,55.471000000000004,1344.577953
1543,Togo,1987,3154264.0,Africa,56.941,1202.201361
1544,Togo,1992,3747553.0,Africa,58.06100000000001,1034.298904
1545,Togo,1997,4320890.0,Africa,58.39,982.2869242999999
1546,Togo,2002,4977378.0,Africa,57.56100000000001,886.2205765000001
1547,Togo,2007,5701579.0,Africa,58.42,882.9699437999999
1548,Trinidad and Tobago,1952,662850.0,Americas,59.1,3023.271928
1549,Trinidad and Tobago,1957,764900.0,Americas,61.8,4100.3934
1550,Trinidad and Tobago,1962,887498.0,Americas,64.9,4997.5239710000005
1551,Trinidad and Tobago,1967,960155.0,Americas,65.4,5621.368472
1552,Trinidad and Tobago,1972,975199.0,Americas,65.9,6619.551418999999
1553,Trinidad and Tobago,1977,1039009.0,Americas,68.3,7899.554209000001
1554,Trinidad and Tobago,1982,1116479.0,Americas,68.832,9119.528607
1555,Trinidad and Tobago,1987,1191336.0,Americas,69.582,7388.597823
1556,Trinidad and Tobago,1992,1183669.0,Americas,69.862,7370.990932
1557,Trinidad and Tobago,1997,1138101.0,Americas,69.465,8792.573126000001
1558,Trinidad and Tobago,2002,1101832.0,Americas,68.976,11460.60023
1559,Trinidad and Tobago,2007,1056608.0,Americas,69.819,18008.50924
1560,Tunisia,1952,3647735.0,Africa,44.6,1468.475631
1561,Tunisia,1957,3950849.0,Africa,47.1,1395.232468
1562,Tunisia,1962,4286552.0,Africa,49.57899999999999,1660.30321
1563,Tunisia,1967,4786986.0,Africa,52.053000000000004,1932.3601670000003
1564,Tunisia,1972,5303507.0,Africa,55.602,2753.2859940000003
1565,Tunisia,1977,6005061.0,Africa,59.836999999999996,3120.876811
1566,Tunisia,1982,6734098.0,Africa,64.048,3560.2331740000004
1567,Tunisia,1987,7724976.0,Africa,66.89399999999999,3810.419296
1568,Tunisia,1992,8523077.0,Africa,70.001,4332.720164
1569,Tunisia,1997,9231669.0,Africa,71.973,4876.798614
1570,Tunisia,2002,9770575.0,Africa,73.042,5722.895654999999
1571,Tunisia,2007,10276158.0,Africa,73.923,7092.923025
1572,Turkey,1952,22235677.0,Europe,43.585,1969.1009800000002
1573,Turkey,1957,25670939.0,Europe,48.07899999999999,2218.754257
1574,Turkey,1962,29788695.0,Europe,52.098,2322.8699079999997
1575,Turkey,1967,33411317.0,Europe,54.336000000000006,2826.3563870000003
1576,Turkey,1972,37492953.0,Europe,57.005,3450.69638
1577,Turkey,1977,42404033.0,Europe,59.507,4269.122326
1578,Turkey,1982,47328791.0,Europe,61.036,4241.356344
1579,Turkey,1987,52881328.0,Europe,63.108000000000004,5089.043686
1580,Turkey,1992,58179144.0,Europe,66.146,5678.348271
1581,Turkey,1997,63047647.0,Europe,68.835,6601.429915
1582,Turkey,2002,67308928.0,Europe,70.845,6508.085718
1583,Turkey,2007,71158647.0,Europe,71.777,8458.276384
1584,Uganda,1952,5824797.0,Africa,39.978,734.753484
1585,Uganda,1957,6675501.0,Africa,42.571000000000005,774.3710692000001
1586,Uganda,1962,7688797.0,Africa,45.343999999999994,767.2717397999999
1587,Uganda,1967,8900294.0,Africa,48.051,908.9185217
1588,Uganda,1972,10190285.0,Africa,51.016000000000005,950.735869
1589,Uganda,1977,11457758.0,Africa,50.35,843.7331372000001
1590,Uganda,1982,12939400.0,Africa,49.849,682.2662267999999
1591,Uganda,1987,15283050.0,Africa,51.50899999999999,617.7244065
1592,Uganda,1992,18252190.0,Africa,48.825,644.1707968999999
1593,Uganda,1997,21210254.0,Africa,44.578,816.559081
1594,Uganda,2002,24739869.0,Africa,47.813,927.7210018
1595,Uganda,2007,29170398.0,Africa,51.542,1056.3801210000001
1596,United Kingdom,1952,50430000.0,Europe,69.18,9979.508487000001
1597,United Kingdom,1957,51430000.0,Europe,70.42,11283.17795
1598,United Kingdom,1962,53292000.0,Europe,70.76,12477.17707
1599,United Kingdom,1967,54959000.0,Europe,71.36,14142.85089
1600,United Kingdom,1972,56079000.0,Europe,72.01,15895.116409999999
1601,United Kingdom,1977,56179000.0,Europe,72.76,17428.74846
1602,United Kingdom,1982,56339704.0,Europe,74.04,18232.42452
1603,United Kingdom,1987,56981620.0,Europe,75.007,21664.787669999998
1604,United Kingdom,1992,57866349.0,Europe,76.42,22705.09254
1605,United Kingdom,1997,58808266.0,Europe,77.218,26074.53136
1606,United Kingdom,2002,59912431.0,Europe,78.471,29478.99919
1607,United Kingdom,2007,60776238.0,Europe,79.425,33203.26128
1608,United States,1952,157553000.0,Americas,68.44,13990.482080000002
1609,United States,1957,171984000.0,Americas,69.49,14847.12712
1610,United States,1962,186538000.0,Americas,70.21,16173.145859999999
1611,United States,1967,198712000.0,Americas,70.76,19530.365569999998
1612,United States,1972,209896000.0,Americas,71.34,21806.03594
1613,United States,1977,220239000.0,Americas,73.38,24072.63213
1614,United States,1982,232187835.0,Americas,74.65,25009.55914
1615,United States,1987,242803533.0,Americas,75.02,29884.350410000003
1616,United States,1992,256894189.0,Americas,76.09,32003.93224
1617,United States,1997,272911760.0,Americas,76.81,35767.43303
1618,United States,2002,287675526.0,Americas,77.31,39097.09955
1619,United States,2007,301139947.0,Americas,78.242,42951.65309
1620,Uruguay,1952,2252965.0,Americas,66.071,5716.766744
1621,Uruguay,1957,2424959.0,Americas,67.044,6150.772969
1622,Uruguay,1962,2598466.0,Americas,68.253,5603.357717
1623,Uruguay,1967,2748579.0,Americas,68.468,5444.61962
1624,Uruguay,1972,2829526.0,Americas,68.673,5703.408898
1625,Uruguay,1977,2873520.0,Americas,69.48100000000001,6504.339663000001
1626,Uruguay,1982,2953997.0,Americas,70.805,6920.223051000001
1627,Uruguay,1987,3045153.0,Americas,71.918,7452.398969
1628,Uruguay,1992,3149262.0,Americas,72.752,8137.004775
1629,Uruguay,1997,3262838.0,Americas,74.223,9230.240708
1630,Uruguay,2002,3363085.0,Americas,75.307,7727.002004000001
1631,Uruguay,2007,3447496.0,Americas,76.384,10611.46299
1632,Venezuela,1952,5439568.0,Americas,55.088,7689.799761
1633,Venezuela,1957,6702668.0,Americas,57.907,9802.466526
1634,Venezuela,1962,8143375.0,Americas,60.77,8422.974165000001
1635,Venezuela,1967,9709552.0,Americas,63.479,9541.474188
1636,Venezuela,1972,11515649.0,Americas,65.712,10505.25966
1637,Venezuela,1977,13503563.0,Americas,67.456,13143.95095
1638,Venezuela,1982,15620766.0,Americas,68.557,11152.410109999999
1639,Venezuela,1987,17910182.0,Americas,70.19,9883.584648
1640,Venezuela,1992,20265563.0,Americas,71.15,10733.926309999999
1641,Venezuela,1997,22374398.0,Americas,72.146,10165.49518
1642,Venezuela,2002,24287670.0,Americas,72.766,8605.047831
1643,Venezuela,2007,26084662.0,Americas,73.747,11415.805690000001
1644,Vietnam,1952,26246839.0,Asia,40.412,605.0664917
1645,Vietnam,1957,28998543.0,Asia,42.887,676.2854477999999
1646,Vietnam,1962,33796140.0,Asia,45.363,772.0491602000001
1647,Vietnam,1967,39463910.0,Asia,47.838,637.1232887
1648,Vietnam,1972,44655014.0,Asia,50.254,699.5016441
1649,Vietnam,1977,50533506.0,Asia,55.763999999999996,713.5371196000001
1650,Vietnam,1982,56142181.0,Asia,58.816,707.2357863
1651,Vietnam,1987,62826491.0,Asia,62.82,820.7994449
1652,Vietnam,1992,69940728.0,Asia,67.66199999999999,989.0231487
1653,Vietnam,1997,76048996.0,Asia,70.672,1385.896769
1654,Vietnam,2002,80908147.0,Asia,73.017,1764.456677
1655,Vietnam,2007,85262356.0,Asia,74.249,2441.576404
1656,West Bank and Gaza,1952,1030585.0,Asia,43.16,1515.5923289999998
1657,West Bank and Gaza,1957,1070439.0,Asia,45.67100000000001,1827.0677420000002
1658,West Bank and Gaza,1962,1133134.0,Asia,48.126999999999995,2198.9563120000003
1659,West Bank and Gaza,1967,1142636.0,Asia,51.631,2649.7150070000002
1660,West Bank and Gaza,1972,1089572.0,Asia,56.532,3133.4092769999997
1661,West Bank and Gaza,1977,1261091.0,Asia,60.765,3682.8314939999996
1662,West Bank and Gaza,1982,1425876.0,Asia,64.406,4336.032082
1663,West Bank and Gaza,1987,1691210.0,Asia,67.046,5107.197384
1664,West Bank and Gaza,1992,2104779.0,Asia,69.718,6017.654756
1665,West Bank and Gaza,1997,2826046.0,Asia,71.096,7110.667619
1666,West Bank and Gaza,2002,3389578.0,Asia,72.37,4515.487575
1667,West Bank and Gaza,2007,4018332.0,Asia,73.422,3025.349798
1668,"Yemen, Rep.",1952,4963829.0,Asia,32.548,781.7175761
1669,"Yemen, Rep.",1957,5498090.0,Asia,33.97,804.8304547
1670,"Yemen, Rep.",1962,6120081.0,Asia,35.18,825.6232006
1671,"Yemen, Rep.",1967,6740785.0,Asia,36.984,862.4421463
1672,"Yemen, Rep.",1972,7407075.0,Asia,39.848,1265.047031
1673,"Yemen, Rep.",1977,8403990.0,Asia,44.175,1829.765177
1674,"Yemen, Rep.",1982,9657618.0,Asia,49.113,1977.5570100000002
1675,"Yemen, Rep.",1987,11219340.0,Asia,52.922,1971.741538
1676,"Yemen, Rep.",1992,13367997.0,Asia,55.599,1879.496673
1677,"Yemen, Rep.",1997,15826497.0,Asia,58.02,2117.484526
1678,"Yemen, Rep.",2002,18701257.0,Asia,60.308,2234.820827
1679,"Yemen, Rep.",2007,22211743.0,Asia,62.698,2280.769906
1680,Zambia,1952,2672000.0,Africa,42.038000000000004,1147.388831
1681,Zambia,1957,3016000.0,Africa,44.077,1311.956766
1682,Zambia,1962,3421000.0,Africa,46.023,1452.725766
1683,Zambia,1967,3900000.0,Africa,47.768,1777.0773179999999
1684,Zambia,1972,4506497.0,Africa,50.107,1773.498265
1685,Zambia,1977,5216550.0,Africa,51.386,1588.688299
1686,Zambia,1982,6100407.0,Africa,51.821000000000005,1408.678565
1687,Zambia,1987,7272406.0,Africa,50.821000000000005,1213.315116
1688,Zambia,1992,8381163.0,Africa,46.1,1210.884633
1689,Zambia,1997,9417789.0,Africa,40.238,1071.353818
1690,Zambia,2002,10595811.0,Africa,39.193000000000005,1071.6139380000002
1691,Zambia,2007,11746035.0,Africa,42.38399999999999,1271.211593
1692,Zimbabwe,1952,3080907.0,Africa,48.451,406.8841148
1693,Zimbabwe,1957,3646340.0,Africa,50.468999999999994,518.7642681
1694,Zimbabwe,1962,4277736.0,Africa,52.358000000000004,527.2721818
1695,Zimbabwe,1967,4995432.0,Africa,53.995,569.7950712
1696,Zimbabwe,1972,5861135.0,Africa,55.635,799.3621757999999
1697,Zimbabwe,1977,6642107.0,Africa,57.674,685.5876821
1698,Zimbabwe,1982,7636524.0,Africa,60.363,788.8550411
1699,Zimbabwe,1987,9216418.0,Africa,62.351000000000006,706.1573059
1700,Zimbabwe,1992,10704340.0,Africa,60.376999999999995,693.4207856
1701,Zimbabwe,1997,11404948.0,Africa,46.809,792.4499602999999
1702,Zimbabwe,2002,11926563.0,Africa,39.989000000000004,672.0386227000001
1703,Zimbabwe,2007,12311143.0,Africa,43.486999999999995,469.70929810000007
